sch,danger_score
110000111101,0.050332102665031596
110000030307,0.1840594044699168
110000090903,0.1936500171495773
110000040402,0.2547931391844307
110000040405,0.1484521607250826
110000050504,0.12613467733689218
110000040406,0.5177184047294284
110000020201,0.05721957687721756
110000060602,0.2022383762274605
110000070701,0.2975441763163799
110000040401,0.27615906943542323
110000090910,0.08808728207102189
110000111109,0.2562751863046547
110000020202,0.2219840424967583
110000101005,0.13463697052658619
110000050503,0.21047325120115906
110000090910,0.14366886997196382
110000020202,0.2799275769475432
110000121211,0.15702927195732103
110000030310,0.141142834048695
110000040401,0.1619779377158138
110000101001,0.2706071916080135
110000101004,0.12089770120165182
110000121211,0.15702927195732103
110000020202,0.48846559751211405
110000010101,0.9120532588383876
110000101005,0.14892654902559332
110000080803,0.08371400582344925
110000020202,0.2799275769475432
110000090909,0.24813204652590995
110000090901,0.4101146979780897
110000070706,0.16077873767060202
110000060606,0.08905402501676789
110000040401,0.2894600400640369
110000090910,0.10366856376006871
110000111111,0.2808735415595057
110000030301,0.18801862360910992
110000101001,0.2706071916080135
110000030309,0.19577308709338131
110000030309,0.19577308709338131
110000090908,0.1283018185047471
110000040405,0.3022923859795507
110000090910,0.14366886997196382
110000020202,0.48846559751211405
110000111101,0.14538310478636543
110000010102,0.25972577745912717
110000020202,0.48846559751211405
110000070706,0.16077873767060202
110000010104,0.3429267306022121
110000030307,0.1840594044699168
110000090910,0.10753014766340752
110000070704,0.09774690833056902
110000010101,0.9120532588383876
110000040402,0.15269405130411015
110000090902,0.1770210081394411
110000010101,0.9120532588383876
110000040402,0.14630579452877032
110000111109,0.06146802884579967
110000111103,0.32639509318057536
110000030310,0.27216768667016317
110000030302,0.23693855726644106
110000040402,0.15269405130411015
110000101003,0.10426744484641604
110000010101,0.9120532588383876
110000010104,0.3429267306022121
110000010101,0.2002947472340088
110000010101,0.9120532588383876
110000010101,0.9120532588383876
110000010101,0.9120532588383876
110000020202,0.14160350723287685
110000090908,0.1283018185047471
110000030310,0.141142834048695
110000060602,0.16101991583412398
110000040402,0.14630579452877032
110000010101,0.9120532588383876
110000080804,0.18992256180585487
110000090906,0.13757624117338596
110000080803,0.10176512612854074
110000040402,0.14630579452877032
110000121201,0.07564553319994463
110000010101,0.9120532588383876
110000101003,0.10426744484641604
110000050501,0.06464607627818582
110000080802,0.29889803595824954
110000080801,0.3068070005687109
110000040405,0.1684056298553043
110000030309,0.19577308709338131
110000060603,0.17751963472405902
110000010101,0.9120532588383876
110000060601,0.22422245335601973
110000010101,0.9120532588383876
110000010101,0.9120532588383876
110000070703,0.4172712504406513
110000050502,0.2034084408171617
110000090911,0.20030024913874042
110000020202,0.14160350723287685
110000050504,0.1853754789171147
110000040401,0.18336136133534714
110000010101,0.9120532588383876
110000080802,0.29889803595824954
110000020202,0.1758349805140337
110000080801,0.26614674433710983
110000050502,0.2034084408171617
110000030302,0.23693855726644106
110000010101,0.9120532588383876
110000010104,0.3429267306022121
