Year,District,Code,Location,Theft,Local,Latitude,Longitude,Area,Population,Density,Total crimes,Crime geodensity,Crime per capita,Theft density,Theft per capita,Total crime trend,Total theft trend,Deviation from district average
2014,Spandau,50409,Gatow/Kladow,454,154,52.4785292,13.157453409578004,8.03,33433.0,4164.0,914,113.82316313823164,0.02733825860676577,56.53798256537983,0.013579397601172494,-0.07769929364278505,-0.004385964912280715,-1426.3375
2014,Steglitz-Zehlendorf,60101,Schloßstr.,2302,488,52.461481,13.3250946,,,,3537,,,,,-0.14894128970163623,-0.20041681139284473,677.75
2014,Steglitz-Zehlendorf,60102,Albrechtstr.,1449,823,52.4564222,13.3227281,,,,3328,,,,,-0.0633267661131438,-0.10389610389610393,468.75
2014,Steglitz-Zehlendorf,60203,Lankwitz,1147,661,52.4336977,13.3454858,6.99,40385.0,5778.0,2693,385.2646638054363,0.06668317444595766,164.09155937052932,0.028401634270149807,-0.12022214962430577,-0.12775665399239544,-166.25
2014,Steglitz-Zehlendorf,60204,Ostpreußendamm,1238,560,52.4212825,13.3109161,,,,2691,,,,,-0.011025358324145529,-0.03732503888024885,-168.25
2014,Steglitz-Zehlendorf,60305,Teltower Damm,1377,456,52.4325566,13.2591755,,,,2988,,,,,0.01116751269035543,-0.018531717747683585,128.75
2014,Steglitz-Zehlendorf,60306,Drakestr.,1645,557,52.4411757,13.2986611,,,,3193,,,,,-0.13186514410005434,-0.1503099173553719,333.75
2014,Steglitz-Zehlendorf,60407,Zehlendorf Südwest,1264,394,52.45500135,13.305372227802536,,,,2664,,,,,0.0007513148009015147,-0.019394879751745586,-195.25
2014,Steglitz-Zehlendorf,60408,Zehlendorf Nord,2379,655,52.45939305,13.27637319502688,,,,4811,,,,,0.06343943412908937,0.07793384685092897,1951.75
2014,Tempelhof-Schöneberg,70101,Schöneberg-Nord,4601,1865,52.48301055,13.368952519965257,,,,8482,,,,,-0.0076050076050075965,0.034164980894582975,3772.625
2014,Tempelhof-Schöneberg,70202,Schöneberg-Süd,3036,1220,52.4887863,13.345343568596824,,,,6111,,,,,0.015453639082751769,0.04689655172413798,1401.625
2014,Tempelhof-Schöneberg,70303,Friedenau,2785,777,52.472075,13.3296424,1.65,26736.0,16204.0,4975,3015.1515151515155,0.18607869539198085,1687.878787878788,0.10416666666666667,-0.014265900534971232,-0.04262633207287725,265.625
2014,Tempelhof-Schöneberg,70404,Tempelhof,3816,1793,52.4632921,13.3864477,12.2,54382.0,4458.0,7776,637.377049180328,0.14298848883821852,312.78688524590166,0.07017027692986649,0.05123698796809517,0.06562412733873213,3066.625
2014,Tempelhof-Schöneberg,70505,Mariendorf,1807,976,52.44008,13.3900277,9.38,48882.0,5211.0,4005,426.97228144989333,0.08193199950902172,192.64392324093814,0.03696657256249744,-0.055647253006366415,-0.04188759278897136,-704.375
2014,Tempelhof-Schöneberg,70606,Marienfelde,1231,552,52.4125766,13.3665916,9.15,30151.0,3295.0,2475,270.4918032786885,0.08208682962422474,134.53551912568307,0.04082783323936188,-0.008016032064128265,-0.06030534351145034,-2234.375
2014,Tempelhof-Schöneberg,70707,Lichtenrade,1146,726,52.3934559,13.4020397,10.1,49451.0,4896.0,2881,285.2475247524753,0.05825969141170047,113.46534653465346,0.02317445552162747,-0.04571050016561773,-0.06904955320877337,-1828.375
2014,Neukölln,80101,Schillerpromenade,1923,1176,52.4780914,13.4219833,11.7,154127.0,13173.0,4767,407.43589743589746,0.03092903903923388,164.35897435897436,0.012476723740811149,-0.1844311377245509,-0.12311901504787959,1027.806818181818
2014,Neukölln,80103,Reuterstraße,2898,1248,52.4894355,13.4290032,11.7,154127.0,13173.0,5471,467.60683760683764,0.035496700772739365,247.6923076923077,0.018802675715481387,-0.010311143270622325,0.03205128205128216,1731.806818181818
2014,Neukölln,80104,Rixdorf,2328,1358,52.4740949,13.4456092,11.7,154127.0,13173.0,5214,445.6410256410257,0.033829244713775006,198.97435897435898,0.015104426868751094,0.05015105740181269,0.052917232021709726,1474.806818181818
2014,Neukölln,80105,Köllnische Heide,1132,539,52.4696457,13.4679658,11.7,154127.0,13173.0,2667,227.94871794871796,0.0173039117091749,96.75213675213676,0.007344592446488935,-0.08192771084337347,-0.1545929798356983,-1072.193181818182
2014,Neukölln,80206,Britz,2243,1207,52.4483324,13.4423401,12.4,38334.0,3091.0,4750,383.06451612903226,0.12391088850628684,180.88709677419354,0.05851202587781082,0.037117903930131035,0.05652378709373518,1010.806818181818
2014,Neukölln,80207,Buckow,687,359,52.4186619,13.4289504,6.35,38018.0,5987.0,1508,237.48031496062993,0.039665421642379926,108.18897637795276,0.018070387711084223,-0.07427869858809089,0.0,-2231.193181818182
2014,Neukölln,80308,Gropiusstadt,1687,963,52.4249493,13.466183,2.66,35844.0,13475.0,3431,1289.8496240601503,0.09572034371163933,634.2105263157895,0.04706505970315813,-0.009526558891454928,-0.04957746478873237,-308.193181818182
2014,Neukölln,80409,Buckow Nord,468,204,52.4345646,13.467525,11.7,154127.0,13173.0,909,77.6923076923077,0.005897733687154101,40.0,0.003036456947841715,-0.006557377049180357,0.015184381778741818,-2830.193181818182
2014,Neukölln,80410,Rudow,1186,542,52.4146801,13.4986183,11.8,41040.0,3478.0,2717,230.25423728813558,0.06620370370370371,100.50847457627118,0.028898635477582847,-0.09039169735520591,-0.11755952380952384,-1022.193181818182
2014,Treptow-Köpenick,90101,Alt-Treptow,1198,364,52.4925634,13.4598743,2.31,10426.0,4513.0,2362,1022.5108225108224,0.2265490120851717,518.6147186147186,0.11490504507960866,0.1704658077304262,0.12067352666043041,1211.732142857143
2014,Treptow-Köpenick,90102,Plänterwald,746,247,52.4795439,13.4788076,3.01,10618.0,3528.0,1349,448.1727574750831,0.1270484083631569,247.8405315614618,0.07025805236391035,0.0835341365461848,0.25589225589225584,198.7321428571429
2014,Treptow-Köpenick,90103,Baumschulenweg,894,305,52.4616938,13.4815479,4.82,16780.0,3481.0,1759,364.9377593360996,0.10482717520858165,185.4771784232365,0.0532777115613826,0.14817232375979117,0.3070175438596492,608.7321428571429
2014,Treptow-Köpenick,90104,Johannisthal,581,253,52.4459114,13.504547,6.54,17650.0,2699.0,1193,182.41590214067278,0.06759206798866856,88.83792048929664,0.03291784702549575,-0.1361332367849385,-0.06138933764135701,42.73214285714289
2014,Treptow-Köpenick,90205,Oberschöneweide,987,587,52.4624563,13.5234762,6.18,17094.0,2766.0,2231,361.0032362459547,0.13051363051363052,159.70873786407768,0.05773955773955774,-0.14258262874711758,-0.07410881801125702,1080.732142857143
2014,Treptow-Köpenick,90206,Niederschöneweide,924,296,52.4548197,13.5178766,3.49,10043.0,2878.0,1756,503.15186246418335,0.1748481529423479,264.756446991404,0.09200438116100766,0.0446162998215347,0.023255813953488413,605.7321428571429
2014,Treptow-Köpenick,90207,Adlershof,1054,324,52.4378932,13.5475496,6.11,15112.0,2473.0,2003,327.823240589198,0.1325436739015352,172.5040916530278,0.06974589730015882,0.10054945054945064,0.09791666666666665,852.7321428571429
2014,Treptow-Köpenick,90309,Altglienicke,724,299,52.4118651,13.5425859,7.89,26101.0,3308.0,1544,195.69074778200255,0.05915482165434274,91.7617237008872,0.0277384008275545,0.01512163050624582,0.14195583596214512,393.7321428571429
2014,Treptow-Köpenick,90310,Bohnsdorf,400,128,52.4022426,13.5706649,6.52,10751.0,1649.0,822,126.07361963190185,0.07645800390661334,61.34969325153374,0.037205841317086784,0.006119951040391758,0.13636363636363646,-328.2678571428571
2014,Treptow-Köpenick,90311,Grünau,272,95,52.4154272,13.5805633,9.13,5482.0,600.0,657,71.96056955093098,0.11984677125136811,29.791894852135812,0.049616928128420286,0.2807017543859649,0.1673819742489271,-493.2678571428571
2014,Treptow-Köpenick,90413,Köpenick-Süd,437,222,52.455246200000005,13.579546675384613,,,,1026,,,,,0.169897377423033,0.21052631578947367,-124.26785714285711
2014,Treptow-Köpenick,90414,Allende-Viertel,222,117,52.44418545,13.590632196611466,,,,481,,,,,0.19059405940594054,0.1212121212121211,-669.2678571428571
2014,Treptow-Köpenick,90416,Müggelheim,105,26,52.4121651,13.6619543,22.2,6350.0,286.0,221,9.954954954954955,0.03480314960629921,4.72972972972973,0.01653543307086614,0.009132420091324311,-0.01869158878504673,-929.2678571428571
2014,Treptow-Köpenick,90517,Friedrichshagen,780,270,52.4493804,13.6262724,14.0,17285.0,1233.0,1605,114.64285714285714,0.09285507665606017,55.714285714285715,0.04512583164593578,0.33416458852867836,0.3928571428571428,454.7321428571429
2014,Treptow-Köpenick,90518,Rahnsdorf/Hessenwinkel,337,72,52.423057,13.7228907,,,,717,,,,,-0.01375515818431916,-0.031609195402298895,-433.2678571428571
2014,Treptow-Köpenick,90519,Dammvorstadt,706,337,52.4549323,13.5766447,,,,1405,,,,,-0.07868852459016396,-0.12515489467162333,254.7321428571429
2014,Treptow-Köpenick,90520,Köpenick-Nord,342,145,52.4657155,13.5748928,,,,794,,,,,0.22530864197530853,0.2170818505338079,-356.2678571428571
2014,Marzahn-Hellersdorf,100101,Marzahn-Nord,637,753,52.5700359,13.5712517,,,,1844,,,,,-0.14152700186219735,-0.19874213836477983,-576.5555555555557
2014,Marzahn-Hellersdorf,100102,Marzahn-Mitte,1681,1365,52.5115216,13.5394521,,,,4067,,,,,-0.13265088505011735,-0.14799797263051195,1646.4444444444443
2014,Marzahn-Hellersdorf,100103,Marzahn-Süd,1383,751,52.5219286,13.54347508060006,,,,3039,,,,,-0.09955555555555551,-0.1520539546290619,618.4444444444443
2014,Marzahn-Hellersdorf,100204,Hellersdorf-Nord,1595,1300,52.5211535,13.5889176,,,,3870,,,,,-0.023713420787083717,0.0887372013651877,1449.4444444444443
2014,Marzahn-Hellersdorf,100205,Hellersdorf-Ost,598,543,52.5372245,13.6188701,,,,1524,,,,,0.019397993311036865,0.052816901408450745,-896.5555555555557
2014,Marzahn-Hellersdorf,100206,Hellersdorf-Süd,627,577,52.5219659,13.5876605,,,,1707,,,,,-0.050611790878754226,-0.045662100456621,-713.5555555555557
2014,Marzahn-Hellersdorf,100307,Biesdorf,1112,341,52.5109922,13.5550131,12.4,24543.0,1973.0,2154,173.70967741935485,0.08776433198875443,89.6774193548387,0.04530823452715642,-0.10548172757475083,-0.11746031746031749,-266.55555555555566
2014,Marzahn-Hellersdorf,100408,Kaulsdorf,540,205,52.5101316,13.5809901,8.81,18732.0,2126.0,1196,135.75482406356412,0.06384796070894726,61.29398410896708,0.028827674567584883,0.032815198618307395,0.0714285714285714,-1224.5555555555557
2014,Marzahn-Hellersdorf,100409,Mahlsdorf,1204,225,52.5086995,13.6131624,12.9,26852.0,2075.0,1951,151.24031007751938,0.07265753016535081,93.33333333333333,0.04483837330552659,0.27766863130320885,0.6403269754768393,-469.55555555555566
2014,Lichtenberg,110102,Neu-Hohenschönhausen Nord,654,606,52.564445,13.5070276,7.22,32295.0,4473.0,1703,235.87257617728534,0.052732621148784645,90.58171745152355,0.020250812819321878,-0.10556722689075626,-0.1845386533665836,-96.91346153846143
2014,Lichtenberg,110204,Alt-Hohenschönhausen Nord,722,245,52.5483391,13.5039694,7.22,32295.0,4473.0,1288,178.39335180055403,0.039882334726737884,100.0,0.022356401919801826,-0.16849580374435125,-0.14556213017751485,-511.91346153846143
2014,Lichtenberg,110306,Fennpfuhl,1244,627,52.5287849,13.4734687,2.12,30932.0,14591.0,2810,1325.4716981132074,0.0908444329496961,586.7924528301886,0.04021725074356653,0.0803537101114955,0.06324786324786325,1010.0865384615386
2014,Lichtenberg,110307,Alt-Lichtenberg,2174,788,52.5196723,13.4950457,7.22,32295.0,4473.0,4045,560.2493074792244,0.12525158693296176,301.10803324099726,0.06731692212416783,0.06897463002114157,0.11888831703551217,2245.0865384615386
2014,Lichtenberg,110308,Frankfurter Allee Süd,763,239,52.5101663,13.480687813764971,7.22,32295.0,4473.0,1493,206.78670360110803,0.04623006657377303,105.6786703601108,0.023625948289208856,0.1609642301710732,0.18111455108359142,-306.91346153846143
2014,Lichtenberg,110409,Neu Lichtenberg,1569,771,52.5661794,13.5122261,7.22,32295.0,4473.0,3191,441.9667590027701,0.0988078649945812,217.31301939058173,0.048583372039015325,0.09807295251204406,0.13531114327062221,1391.0865384615386
2014,Lichtenberg,110410,Friedrichsfelde Nord,686,321,52.51512075,13.516474143884464,7.22,32295.0,4473.0,1384,191.6897506925208,0.04285493110388605,95.01385041551247,0.021241678278371263,-0.04287690179806358,-0.04189944134078216,-415.91346153846143
2014,Lichtenberg,110411,Friedrichsfelde Süd,742,343,52.5111232,13.534108889145053,7.22,32295.0,4473.0,1670,231.30193905817174,0.05171079114413996,102.77008310249307,0.022975692831707695,0.004209260372820101,-0.0013458950201884479,-129.91346153846143
2014,Lichtenberg,110512,Rummelsburger Bucht,270,91,52.493555,13.4809321,7.22,32295.0,4473.0,551,76.31578947368422,0.01706146462300666,37.39612188365651,0.008360427310729215,0.30878859857482177,0.5606936416184971,-1248.9134615384614
2014,Lichtenberg,110513,Karlshorst,854,271,52.4843399,13.5235848,6.6,21329.0,3232.0,1739,263.4848484848485,0.08153218622532701,129.3939393939394,0.04003938299967181,-0.024677509814918674,0.0023474178403755097,-60.91346153846143
2014,Lichtenberg,119900,"Bezirk (Lb), nicht zuzuordnen",304,63,52.5594816,13.518118476364524,7.22,32295.0,4473.0,564,78.11634349030471,0.017464003715745472,42.10526315789474,0.00941322186096919,-0.10476190476190472,0.4545454545454546,-1235.9134615384614
2014,Reinickendorf,123021,MV 1 - Märkisches Viertel,1949,1480,52.5993123,13.3565324,10.5,72859.0,6939.0,4211,401.04761904761904,0.05779656596988704,185.61904761904762,0.026750298521802385,-0.023649431949918864,-0.018630412890231596,1905.625
2015,Mitte,10111,Tiergarten Süd,2763,949,52.52549055,13.352288960819063,10.7,79582.0,7445.0,4791,447.7570093457944,0.06020205574124802,258.22429906542055,0.034718906285340904,0.07253190060443249,0.06105990783410142,-2041.284090909091
2015,Mitte,10112,Regierungsviertel,5399,810,52.5194841,13.3764685,10.7,79582.0,7445.0,7347,686.6355140186917,0.09231987132768717,504.5794392523365,0.06784197431580005,0.16434231378763875,0.23546910755148742,514.715909090909
2015,Mitte,10113,Alexanderplatz,12150,2973,52.5219814,13.413635717448294,10.7,79582.0,7445.0,18836,1760.373831775701,0.23668668794451006,1135.514018691589,0.1526727149355382,0.1025520955279795,0.15604186489058036,12003.715909090908
2015,Mitte,10221,Moabit West,3017,1212,52.5308177,13.3264507,10.7,79582.0,7445.0,5901,551.4953271028038,0.07414993340202558,281.96261682242994,0.03791058279510442,0.06824764663287475,0.1384905660377358,-931.284090909091
2015,Mitte,10222,Moabit Ost,4928,1418,52.5370052,13.3509974,10.7,79582.0,7445.0,8109,757.8504672897196,0.10189490085697771,460.5607476635514,0.061923550551632275,0.1793193717277486,0.28534167970787694,1276.715909090909
2015,Mitte,10331,Osloer Straße,3617,1584,52.5571597,13.3732715,10.7,79582.0,7445.0,6729,628.8785046728973,0.08455429619763263,338.0373831775701,0.045449976125254456,-0.04049622130329389,-0.05954238169526782,-103.28409090909099
2015,Mitte,10442,Wedding Zentrum,3857,2107,52.55598435,13.363930984200303,10.7,79582.0,7445.0,8375,782.7102803738318,0.10523736523334422,360.4672897196262,0.04846573345731447,0.0050402016080643985,0.01446607048921611,1542.715909090909
2015,Pankow,30101,Buch,876,423,52.6366724,13.4999292,18.2,13188.0,727.0,1924,105.71428571428572,0.14589020321504398,48.13186813186813,0.06642402183803457,0.21006289308176096,0.15111695137976344,-495.83823529411757
2015,Pankow,30203,Buchholz,384,134,52.6105131,13.4281104,5.66,55854.0,9868.0,754,133.21554770318022,0.013499480789200415,67.84452296819788,0.0068750671393275325,-0.16222222222222227,-0.1633986928104575,-1665.8382352941176
2015,Pankow,30304,Karow,428,142,52.6150868,13.4862758,6.65,18258.0,2746.0,924,138.94736842105263,0.050607952678278015,64.36090225563909,0.023441778946215356,0.08070175438596494,0.07808564231738035,-1495.8382352941176
2015,Pankow,30406,Pankow Zentrum,2272,785,52.5770168,13.401015725571714,5.66,55854.0,9868.0,4239,748.9399293286219,0.07589429584273284,401.41342756183747,0.040677480574354566,0.06213981458281137,0.037442922374429255,1819.1617647058824
2015,Pankow,30408,Pankow Süd,1480,824,52.5662347,13.415688,5.66,55854.0,9868.0,2861,505.4770318021201,0.05122283095212518,261.4840989399293,0.026497654599491532,-0.0010474860335195624,0.06321839080459779,441.16176470588243
2015,Pankow,30509,Weißensee,2404,1181,52.5546193,13.4630018,7.93,45485.0,5736.0,4446,560.655737704918,0.09774650983840827,303.15258511979823,0.0528525887655271,0.3452344931921332,0.4403834631515877,2026.1617647058824
2015,Pankow,30612,Prenzlauer Berg Nord,2619,1200,52.5481466,13.4165959,5.66,55854.0,9868.0,4194,740.9893992932862,0.07508862391234289,462.7208480565371,0.04689010634869481,0.1588836695219673,0.32006048387096775,1774.1617647058824
2015,Pankow,30613,Helmholtzplatz,2114,1209,52.5430211,13.419032624098314,5.66,55854.0,9868.0,3260,575.9717314487632,0.058366455401582695,373.4982332155477,0.03784867690765209,0.24285169653068994,0.43614130434782616,840.1617647058824
2015,Pankow,30614,Prenzlauer Berg Ost,2826,778,52.5430767,13.4149784,5.66,55854.0,9868.0,5011,885.3356890459364,0.08971604540408923,499.29328621908127,0.05059619722848856,0.14197812215132188,0.22976501305483032,2591.1617647058824
2015,Pankow,39900,"Bezirk (Pk), nicht zuzuordnen",636,205,52.56049795,13.48790546797268,5.66,55854.0,9868.0,1426,251.9434628975265,0.025530848283023596,112.36749116607774,0.011386829949511226,0.02148997134670494,-0.06194690265486724,-993.8382352941176
2015,Charlottenburg-Wilmersdorf,40101,Charlottenburg-Nord,1193,674,52.5405253,13.2962663,6.2,17327.0,2795.0,2556,412.258064516129,0.14751543833323713,192.41935483870967,0.0688520805678998,-0.09618104667609617,-0.01891447368421051,-143.81944444444434
2015,Charlottenburg-Wilmersdorf,40202,Heerstrasse,861,311,52.5087199,13.2183525,17.76,211519.0,24161.0,1807,101.74549549549549,0.00854296777121677,48.479729729729726,0.004070556309362279,0.08921036769138024,0.2442196531791907,-892.8194444444443
2015,Charlottenburg-Wilmersdorf,40203,Westend,2938,736,52.5133992,13.2558416,13.5,37883.0,2800.0,4479,331.77777777777777,0.1182324525512763,217.62962962962962,0.07755457593115646,0.02635197066911088,0.06179978315865564,1779.1805555555557
2015,Charlottenburg-Wilmersdorf,40304,Schloß Charlottenburg,1241,612,52.5206424,13.29271035106452,17.76,211519.0,24161.0,2449,137.89414414414412,0.011578156099452059,69.87612612612612,0.005867085226386282,-0.017649418371440073,0.029875518672199064,-250.81944444444434
2015,Charlottenburg-Wilmersdorf,40305,Mierendorffplatz,947,380,52.5263437,13.3047721,17.76,211519.0,24161.0,1851,104.22297297297297,0.008750986908977444,53.32207207207207,0.004477139169530869,0.05650684931506844,0.14787878787878794,-848.8194444444443
2015,Charlottenburg-Wilmersdorf,40306,Otto-Suhr-Allee,2552,1081,52.5170866,13.3073288,17.76,211519.0,24161.0,4544,255.85585585585582,0.02148270368146597,143.6936936936937,0.01206510999011909,0.008209451963612224,0.06733584274362192,1844.1805555555557
2015,Charlottenburg-Wilmersdorf,40307,Neue Kantstraße,1824,667,52.5064735,13.2826329,17.76,211519.0,24161.0,3373,189.92117117117115,0.01594655799242621,102.7027027027027,0.008623338801715213,0.056704260651629035,0.14142678347934923,673.1805555555557
2015,Charlottenburg-Wilmersdorf,40308,Kantstraße,3361,772,52.506563,13.3079489,17.76,211519.0,24161.0,4906,276.23873873873873,0.023194133860315148,189.24549549549548,0.015889825500309665,0.12316849816849818,0.18763250883392235,2206.1805555555557
2015,Charlottenburg-Wilmersdorf,40309,Kurfürstendamm,5657,1602,52.4996698,13.3057323,17.76,211519.0,24161.0,8516,479.50450450450444,0.040261158572043175,318.52477477477476,0.026744642325275743,0.10296593705478574,0.18322526668061068,5816.180555555556
2015,Charlottenburg-Wilmersdorf,40310,Halensee,1368,497,52.4972262,13.2929986,1.27,13966.0,10997.0,2268,1785.8267716535433,0.16239438636689102,1077.1653543307086,0.09795216955463268,0.20063525674960303,0.343811394891945,-431.81944444444434
2015,Charlottenburg-Wilmersdorf,40411,Grunewald,976,419,52.4873475,13.2637538,22.3,10014.0,448.0,1980,88.78923766816143,0.19772318753744758,43.766816143497756,0.09746355102856001,0.02378490175801451,0.04833512352309355,-719.8194444444443
2015,Charlottenburg-Wilmersdorf,40412,Schmargendorf,716,201,52.4789022,13.2929962,3.59,19750.0,5501.0,1358,378.2729805013928,0.06875949367088607,199.44289693593316,0.03625316455696202,0.16766981943250214,0.1795716639209226,-1341.8194444444443
2015,Charlottenburg-Wilmersdorf,40413,Wiesbadener Straße,701,310,52.4721226,13.3142591,17.76,211519.0,24161.0,1358,76.46396396396396,0.00642022702452262,39.47072072072072,0.0033141230811416468,0.08207171314741046,0.15867768595041332,-1341.8194444444443
2015,Charlottenburg-Wilmersdorf,40514,Düsseldorfer Straße,2338,826,52.4958905,13.3208664,17.76,211519.0,24161.0,4298,242.0045045045045,0.020319687593076743,131.64414414414412,0.011053380547373995,0.1298633017875921,0.24494142705005317,1598.1805555555557
2015,Charlottenburg-Wilmersdorf,40515,Barstraße,980,389,52.4875731,13.3138651,17.76,211519.0,24161.0,1854,104.39189189189189,0.00876517003200658,55.18018018018017,0.004633153522851375,0.0880281690140845,0.14754098360655732,-845.8194444444443
2015,Charlottenburg-Wilmersdorf,40516,Volkspark Wilmersdorf,2180,739,52.48338525,13.325503473440428,17.76,211519.0,24161.0,3995,224.94369369369366,0.018887192167133922,122.74774774774774,0.01030640273450612,0.04389861510321391,0.13541666666666674,1295.1805555555557
2015,Charlottenburg-Wilmersdorf,40617,Forst Grunewald,32,30,52.4927826,13.211003563907612,17.76,211519.0,24161.0,94,5.292792792792793,0.0004444045215796217,1.8018018018018016,0.00015128664564412653,0.03296703296703307,-0.2558139534883721,-2605.8194444444443
2015,Spandau,50101,Hakenfelde,830,557,52.5609908,13.1967693,20.4,26337.0,1292.0,1697,83.18627450980392,0.064434066142689,40.68627450980392,0.031514599233018185,0.1208718626155878,0.17730496453900702,-643.3375000000001
2015,Spandau,50102,Falkenhagener Feld,1290,1131,52.5524034,13.1668941,6.88,34778.0,5056.0,2889,419.91279069767444,0.08306975674276841,187.5,0.03709241474495371,-0.004822597313124399,0.07321131447587348,548.6624999999999
2015,Spandau,50103,Spandau Mitte,2665,1593,52.5310341,13.2145545,8.03,33433.0,4164.0,5337,664.6326276463263,0.15963269823228546,331.8804483188045,0.0797116621302306,-0.05723370429252783,-0.05328596802841923,2996.6625
2015,Spandau,50204,Brunsbütteler Damm,826,434,52.5327519,13.1494034,8.03,33433.0,4164.0,1627,202.61519302615196,0.04866449316543535,102.86425902864259,0.02470612867526097,0.03301587301587294,0.05897435897435899,-713.3375000000001
2015,Spandau,50205,Heerstraße Nord,1066,805,52.5216282,13.1630709,8.03,33433.0,4164.0,2430,302.6151930261519,0.07268267879041665,132.75217932752182,0.031884664852092244,0.016311166875784266,0.03696498054474717,89.66249999999991
2015,Spandau,50206,Wilhelmstadt,2260,925,52.5139207,13.1914518,10.4,37080.0,3558.0,4171,401.0576923076923,0.11248651564185545,217.3076923076923,0.06094929881337648,-0.06353839245621917,0.020316027088036037,1830.6625
2015,Spandau,50307,Haselhorst,1007,483,52.5413233,13.231156,4.73,13668.0,2891.0,1762,372.5158562367864,0.1289142522680714,212.8964059196617,0.07367573895229734,0.05762304921968786,0.17229336437718268,-578.3375000000001
2015,Spandau,50308,Siemensstadt,993,367,52.5398082,13.2568934,5.66,11388.0,2012.0,1678,296.46643109540634,0.1473480857042501,175.4416961130742,0.08719704952581665,-0.1296680497925311,-0.021674876847290636,-662.3375000000001
2015,Spandau,50409,Gatow/Kladow,489,203,52.4785292,13.157453409578004,8.03,33433.0,4164.0,1050,130.75965130759653,0.03140609577363682,60.89663760896638,0.014626267460293722,0.14879649890590807,0.0770925110132159,-1290.3375
2015,Steglitz-Zehlendorf,60101,Schloßstr.,2496,461,52.461481,13.3250946,,,,3802,,,,,0.07492225049476953,0.0842745438748913,942.75
2015,Steglitz-Zehlendorf,60102,Albrechtstr.,1406,788,52.4564222,13.3227281,,,,3102,,,,,-0.06790865384615385,-0.029675638371290503,242.75
2015,Steglitz-Zehlendorf,60203,Lankwitz,960,611,52.4336977,13.3454858,6.99,40385.0,5778.0,2313,330.90128755364805,0.05727374025009286,137.3390557939914,0.023771202179026868,-0.14110657259561832,-0.1630340017436792,-546.25
2015,Steglitz-Zehlendorf,60204,Ostpreußendamm,1184,487,52.4212825,13.3109161,,,,2466,,,,,-0.08361204013377932,-0.043618739903069415,-393.25
2015,Steglitz-Zehlendorf,60305,Teltower Damm,1438,413,52.4325566,13.2591755,,,,2962,,,,,-0.00870147255689424,0.0442992011619463,102.75
2015,Steglitz-Zehlendorf,60306,Drakestr.,1895,554,52.4411757,13.2986611,,,,3555,,,,,0.11337300344503598,0.15197568389057747,695.75
2015,Steglitz-Zehlendorf,60407,Zehlendorf Südwest,1190,343,52.45500135,13.305372227802536,,,,2478,,,,,-0.06981981981981977,-0.05854430379746833,-381.25
2015,Steglitz-Zehlendorf,60408,Zehlendorf Nord,2489,722,52.45939305,13.27637319502688,,,,4972,,,,,0.03346497609644561,0.046237915090374004,2112.75
2015,Tempelhof-Schöneberg,70101,Schöneberg-Nord,5114,2059,52.48301055,13.368952519965257,,,,9148,,,,,0.07851921716576271,0.11149750054336005,4438.625
2015,Tempelhof-Schöneberg,70202,Schöneberg-Süd,3462,1349,52.4887863,13.345343568596824,,,,6529,,,,,0.0684012436589756,0.14031620553359692,1819.625
2015,Tempelhof-Schöneberg,70303,Friedenau,2592,687,52.472075,13.3296424,1.65,26736.0,16204.0,4613,2795.757575757576,0.1725388988629563,1570.909090909091,0.09694793536804308,-0.07276381909547736,-0.0692998204667864,-96.375
2015,Tempelhof-Schöneberg,70404,Tempelhof,3870,1633,52.4632921,13.3864477,12.2,54382.0,4458.0,7652,627.2131147540983,0.14070832260674487,317.2131147540984,0.07116325254679857,-0.015946502057613166,0.014150943396226356,2942.625
2015,Tempelhof-Schöneberg,70505,Mariendorf,2121,770,52.44008,13.3900277,9.38,48882.0,5211.0,3967,422.9211087420042,0.0811546172415204,226.1194029850746,0.043390204983429485,-0.009488139825218456,0.1737686773657996,-742.375
2015,Tempelhof-Schöneberg,70606,Marienfelde,1126,534,52.4125766,13.3665916,9.15,30151.0,3295.0,2265,247.54098360655738,0.07512188650459355,123.06010928961749,0.03734536167954628,-0.08484848484848484,-0.08529650690495527,-2444.375
2015,Tempelhof-Schöneberg,70707,Lichtenrade,1227,697,52.3934559,13.4020397,10.1,49451.0,4896.0,2947,291.7821782178218,0.059594345918181635,121.48514851485149,0.02481244059776344,0.02290871225269009,0.07068062827225141,-1762.375
2015,Neukölln,80101,Schillerpromenade,2232,1136,52.4780914,13.4219833,11.7,154127.0,13173.0,5294,452.4786324786325,0.034348297183491534,190.76923076923077,0.014481563905091257,0.11055170967065231,0.16068642745709827,1554.806818181818
2015,Neukölln,80103,Reuterstraße,3350,1303,52.4894355,13.4290032,11.7,154127.0,13173.0,6126,523.5897435897436,0.03974644286854347,286.3247863247863,0.021735322169379796,0.11972217144946073,0.1559696342305037,2386.806818181818
2015,Neukölln,80104,Rixdorf,2558,1477,52.4740949,13.4456092,11.7,154127.0,13173.0,5349,457.1794871794872,0.034705145756421654,218.63247863247864,0.016596702719186125,0.02589182968929804,0.09879725085910662,1609.806818181818
2015,Neukölln,80105,Köllnische Heide,1214,630,52.4696457,13.4679658,11.7,154127.0,13173.0,2672,228.3760683760684,0.017336352488532183,103.76068376068376,0.007876621227948381,0.0018747656542932312,0.07243816254416968,-1067.193181818182
